<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.06.11	1.22525	1.23537	1.22524	1.22909	155716	0	1
2015.06.12	1.22907	1.23473	1.22772	1.23047	104032	0	1
2015.06.15	1.23129	1.23598	1.22970	1.23236	120324	0	1
2015.06.16	1.23245	1.23462	1.22833	1.22929	130515	0	2
2015.06.17	1.22920	1.23468	1.22204	1.22262	150757	0	5
2015.06.18	1.22258	1.22503	1.21275	1.22212	169590	0	5
2015.06.19	1.22206	1.22955	1.22144	1.22692	132517	0	5
2015.06.22	1.22589	1.23286	1.22178	1.23072	140045	0	5
2015.06.23	1.23075	1.23826	1.23070	1.23247	157703	0	5
2015.06.24	1.23249	1.24225	1.22763	1.23813	152942	0	5
2015.06.25	1.23824	1.23994	1.23117	1.23254	137419	0	5
2015.06.26	1.23250	1.23971	1.23111	1.23133	128387	0	5
2015.06.29	1.23346	1.24122	1.23037	1.24022	187683	0	5
2015.06.30	1.24019	1.25000	1.23626	1.24914	165301	0	5
2015.07.01	1.24915	1.25974	1.24735	1.25882	142740	0	4
2015.07.02	1.25883	1.26329	1.25377	1.25379	116521	0	2
2015.07.03	1.25367	1.26021	1.25364	1.25699	72676	0	2
2015.07.06	1.25972	1.26636	1.25625	1.26501	108577	0	1
2015.07.07	1.26501	1.27794	1.26429	1.27038	125851	0	1
2015.07.08	1.27033	1.27677	1.26883	1.27454	126211	0	1
2015.07.09	1.27450	1.27450	1.26651	1.27066	112054	0	1
2015.07.10	1.27049	1.27529	1.26625	1.26713	113899	0	1
2015.07.13	1.26997	1.27899	1.26790	1.27406	112998	0	1
2015.07.14	1.27407	1.28046	1.27154	1.27269	113902	0	1
2015.07.15	1.27268	1.29572	1.27228	1.29120	123226	0	1
2015.07.16	1.29113	1.29690	1.29044	1.29564	114838	0	1
2015.07.17	1.29564	1.30066	1.29471	1.29721	100625	0	8
2015.07.20	1.29756	1.30238	1.29518	1.29916	99062	0	10
2015.07.21	1.29916	1.30121	1.29163	1.29447	166471	0	3
2015.07.22	1.29450	1.30523	1.29360	1.30289	174753	0	3
2015.07.23	1.30309	1.30473	1.29469	1.30352	146682	92012561000	5
2015.07.24	1.30355	1.31024	1.30169	1.30425	124716	107408991000	4
2015.07.27	1.30368	1.30475	1.29784	1.30362	127936	118829286000	6
2015.07.28	1.30372	1.30427	1.29112	1.29202	135147	122945159000	5
2015.07.29	1.29201	1.29668	1.28609	1.29427	146337	133742193000	9
2015.07.30	1.29419	1.30436	1.29408	1.30014	145503	138693771000	5
2015.07.31	1.29940	1.30961	1.29402	1.30855	164701	151293777000	9
2015.08.03	1.30868	1.31758	1.30790	1.31546	148950	146656610000	6
2015.08.04	1.31549	1.32015	1.31051	1.31872	170214	158063536000	9
2015.08.05	1.31885	1.32131	1.31098	1.31742	166788	153470559000	4
2015.08.06	1.31739	1.31967	1.30935	1.31059	155827	150763318000	7
2015.08.07	1.31072	1.31833	1.30479	1.31340	124513	116857111000	8
2015.08.10	1.31164	1.31819	1.29906	1.29981	94522	85785159000	4
2015.08.11	1.29994	1.31495	1.29946	1.31101	118914	111502304000	4
2015.08.12	1.31102	1.31570	1.29517	1.29753	126545	113210512000	9
2015.08.13	1.29781	1.30902	1.29586	1.30559	112706	107138239000	9
2015.08.14	1.30569	1.30971	1.30163	1.30948	111527	94863886000	9
2015.08.17	1.30879	1.31517	1.30594	1.30774	129594	109516465000	9
2015.08.18	1.30800	1.31260	1.30401	1.30526	141241	120322282000	9
2015.08.19	1.30535	1.31774	1.30239	1.31230	141241	115476036000	9
2015.08.20	1.31246	1.31756	1.30592	1.30800	149646	125730674000	9
2015.08.21	1.30806	1.31932	1.30590	1.31854	162405	132226202000	9
2015.08.24	1.31789	1.32898	1.31416	1.32799	177750	104633156000	9
2015.08.25	1.32791	1.33530	1.31440	1.33322	159703	133993192000	9
2015.08.26	1.33325	1.33487	1.32504	1.32849	161346	123550750000	9
2015.08.27	1.32860	1.33051	1.31788	1.31939	149008	120698863000	9
2015.08.28	1.31959	1.33001	1.31666	1.31986	157023	137677929000	9
2015.08.31	1.32084	1.33266	1.31165	1.31387	114114	104953368000	9
2015.09.01	1.31357	1.32575	1.31179	1.32568	161214	145076163000	7
2015.09.02	1.32587	1.33238	1.31987	1.32663	169164	154280349000	9
2015.09.03	1.32680	1.32887	1.31364	1.31764	144174	130957004000	9
2015.09.04	1.31762	1.32889	1.31606	1.32772	128500	117533257000	9
2015.09.07	1.32506	1.33094	1.32445	1.33047	102689	101514663000	9
2015.09.08	1.33030	1.33085	1.31848	1.32070	105318	98452082000	9
2015.09.09	1.32071	1.32664	1.31541	1.32544	108502	106670723000	9
2015.09.10	1.32525	1.32875	1.31756	1.32517	141600	144196625000	9
2015.09.11	1.32472	1.33094	1.32149	1.32616	109242	104212053000	8
2015.09.14	1.32467	1.32796	1.32241	1.32584	94900	93458825000	9
2015.09.15	1.32576	1.32719	1.32264	1.32490	103660	110289474000	9
2015.09.16	1.32450	1.32565	1.31597	1.31678	99098	115693383000	8
2015.09.17	1.31679	1.32052	1.30729	1.31803	112919	105538468000	7
2015.09.18	1.31803	1.32293	1.30118	1.32217	129313	143660841000	9
2015.09.21	1.32180	1.32648	1.31756	1.32537	119878	133962710000	9
2015.09.22	1.32538	1.32976	1.32184	1.32712	100858	112276675000	8
2015.09.23	1.32704	1.33572	1.32328	1.33187	109314	117354836000	8
2015.09.24	1.33187	1.34160	1.32913	1.33017	128760	135601847000	9
2015.09.25	1.33019	1.33544	1.32973	1.33300	110413	113275978000	9
2015.09.28	1.33313	1.33961	1.33169	1.33936	93166	97595406000	6
2015.09.29	1.33928	1.34568	1.33714	1.34201	114407	115122264000	9
2015.09.30	1.34206	1.34302	1.33059	1.33090	120406	113542128000	9
2015.10.01	1.33221	1.33308	1.32180	1.32689	123455	124638955000	9
2015.10.02	1.32657	1.32680	1.31512	1.31524	107677	101611319000	9
2015.10.05	1.31478	1.31750	1.30641	1.30848	160553	163823276000	9
2015.10.06	1.30805	1.31338	1.30252	1.30322	133131	133744479000	9
2015.10.07	1.30310	1.30714	1.29716	1.30545	141705	142968669000	9
2015.10.08	1.30551	1.30738	1.29787	1.30143	141097	139828518000	8
2015.10.09	1.30143	1.30214	1.29007	1.29431	136091	138366921000	9
2015.10.12	1.29543	1.30106	1.29011	1.29970	106967	104116524000	4
2015.10.13	1.29965	1.30800	1.29561	1.30353	124963	128210486000	9
2015.10.14	1.30356	1.30358	1.29111	1.29340	143155	144745767000	9
